* T-Spice 13.00 Simulation	Fri Sep 06 19:25:17 2019	C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.sp
* Command line: tspice -o C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.out C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.sp 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 4
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 12                MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 4                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 3       
*   Independent nodes - 53                   Boundary nodes - 5       
*         Total nodes - 58      


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   2e-009   3e-006
TRANSIENT ANALYSIS
Time<s>           v(PC)<V>     v(BL)<V>     v(WL)<V>      v(Q)<V>     v(QB)<V>
 1.645910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 1.647241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 1.651241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 1.655241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 1.659241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 1.660000e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3911e-002  1.5376e-001
 1.660500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 1.661000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 1.661250e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 1.6613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 1.662625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 1.664826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 1.665926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 1.669926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 1.673926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 1.677926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 1.681926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 1.685926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 1.689926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 1.693926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 1.697926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 1.700000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 1.700500e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 1.701000e-006  0.0000e+000  4.2355e-014  1.3234e-013  3.6687e-001  6.5793e-003
 1.701500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 1.701749e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 1.704250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 1.708250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 1.712250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 1.716250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 1.720250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 1.724250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 1.728250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 1.732250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 1.736250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 1.740000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 1.740500e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 1.741000e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 1.741250e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 1.7413750e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 1.742625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 1.743250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 1.745910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 1.747241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 1.751241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 1.755241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 1.759241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 1.760000e-006  4.0000e-001  0.0000e+000  3.1764e-014  1.5375e-001  9.3906e-002
 1.760500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 1.761000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 1.761250e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 1.7613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 1.762624e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 1.764708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 1.765750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 1.769750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 1.773750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 1.777750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 1.781750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 1.785750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 1.789750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 1.793750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 1.797750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 1.800000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.0285e-003  3.6886e-001
 1.800500e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 1.800750e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 1.801000e-006  0.0000e+000  4.0000e-001  9.5313e-014  7.5350e-003  3.6761e-001
 1.801475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 1.801712e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 1.803972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 1.805102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 1.809102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 1.811102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 1.815102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 1.819102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 1.823102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 1.827102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 1.831102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 1.835102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 1.839102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 1.840000e-006  1.5882e-014  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 1.840500e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 1.840999e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 1.841249e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 1.8413749e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 1.842624e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 1.843249e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 1.845910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 1.847241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 1.851241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 1.855241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 1.859241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 1.860000e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3911e-002  1.5376e-001
 1.860500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 1.861000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 1.861250e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 1.8613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 1.862625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 1.864826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 1.865926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 1.869926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 1.873926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 1.877926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 1.881926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 1.885926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 1.889926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 1.893926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 1.897926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 1.900000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 1.900500e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 1.901000e-006  0.0000e+000  0.0000e+000  5.8231e-014  3.6687e-001  6.5793e-003
 1.901500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 1.901750e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 1.904250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 1.908250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 1.912250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 1.916250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 1.920250e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 1.924249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 1.928249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 1.932249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 1.936249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 1.940000e-006  5.2940e-014  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 1.940500e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 1.940999e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 1.941249e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 1.9413749e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 1.942625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 1.943250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 1.945910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 1.947241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 1.951241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 1.955241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 1.959241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 1.960000e-006  4.0000e-001  0.0000e+000  2.1176e-014  1.5375e-001  9.3906e-002
 1.960500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 1.961000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 1.961250e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 1.9613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 1.962625e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 1.964708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 1.965750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 1.969750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 1.973750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 1.977750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 1.981750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 1.985750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 1.989750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 1.993750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 1.997750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 2.000000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.0285e-003  3.6886e-001
 2.000499e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 2.000749e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 2.001000e-006  0.0000e+000  4.0000e-001  1.0586e-013  7.5350e-003  3.6761e-001
 2.001475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 2.001712e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 2.003972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 2.005102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 2.009102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 2.011102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 2.015102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 2.019102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 2.023102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 2.027102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 2.031102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 2.035102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 2.039102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 2.040000e-006  1.5882e-014  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 2.040499e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 2.041000e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 2.041250e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 2.0413750e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 2.042625e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 2.043250e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 2.045910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 2.047241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 2.051241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 2.055241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 2.059241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 2.060000e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3911e-002  1.5376e-001
 2.060500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 2.061000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 2.061250e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 2.0613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 2.062625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 2.064826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 2.065926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 2.069926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 2.073926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 2.077926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 2.081926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 2.085926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 2.089926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 2.093926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 2.097926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 2.100000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 2.100499e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 2.101000e-006  0.0000e+000  4.2355e-014  1.5354e-013  3.6687e-001  6.5793e-003
 2.101499e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 2.101750e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 2.104249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 2.108249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 2.112249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 2.116249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 2.120249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 2.124249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 2.128249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 2.132249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 2.136249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 2.140000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 2.140499e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 2.141000e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 2.141250e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 2.1413750e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 2.142625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 2.143250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 2.145910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 2.147241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 2.151241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 2.155241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 2.159241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 2.160000e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5375e-001  9.3906e-002
 2.160500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 2.161000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 2.161250e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 2.1613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 2.162625e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 2.164708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 2.165750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 2.169750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 2.173750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 2.177750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 2.181750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 2.185750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 2.189750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 2.193750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 2.197750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 2.200000e-006  0.0000e+000  5.2940e-014  4.0000e-001  5.0285e-003  3.6886e-001
 2.200500e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 2.200750e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 2.201000e-006  0.0000e+000  4.0000e-001  2.0117e-013  7.5350e-003  3.6761e-001
 2.201475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 2.201712e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 2.203972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 2.205102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 2.209102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 2.211102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 2.215102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 2.219102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 2.223102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 2.227102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 2.231102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 2.235102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 2.239102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 2.240000e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 2.240499e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 2.241000e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 2.241250e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 2.2413750e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 2.242625e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 2.243250e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 2.245910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 2.247241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 2.251241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 2.255241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 2.259241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 2.260000e-006  4.0000e-001  4.0000e-001  4.4999e-014  9.3911e-002  1.5376e-001
